CLIENTNUM,Attrition_Flag,Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Card_Category_Blue,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,BinnedFeature,OrdinalFeature
817382958,Existing Customer,47,F,3,High School,Single,Less than $40K,31,5,1,3,2317.0,0,2317.0,0.16779511333529587,4894,89,0.2299407646742057,0.0,1,0,0,0,Low,Medium
712927383,Attrited Customer,51,F,2,Uneducated,Single,Less than $40K,36,3,3,3,1438.3,642,796.3,0.11922284368560496,1939,49,0.10770059235325796,0.446,1,0,0,0,Low,High
712894308,Existing Customer,47,M,4,High School,Married,$80K - $120K,37,5,3,3,2888.0,0,2888.0,0.2110685899322932,4345,75,0.2116316639741519,0.0,1,0,0,0,Low,Medium
711430908,Attrited Customer,45,F,4,Graduate,Married,Less than $40K,34,3,2,1,1438.3,0,1438.3,0.20164851339417134,2153,35,0.09316101238556813,0.0,1,0,0,0,Low,Medium
809849358,Attrited Customer,55,F,2,Graduate,Divorced,Less than $40K,50,2,6,3,1720.0,0,1720.0,0.2081248160141301,2719,36,0.11847065158858375,0.0,1,0,0,0,Low,High
809363958,Existing Customer,49,F,3,High School,Married,$40K - $60K,44,5,1,2,3881.0,0,3881.0,0.1769208124816014,4177,66,0.19843834141087777,0.0,1,0,0,0,Low,Medium
721228308,Attrited Customer,47,F,2,High School,Married,Less than $40K,39,5,3,3,3899.0,0,3899.0,0.2113629673241095,2182,40,0.11550888529886916,0.0,1,0,0,0,Low,Medium
708708858,Attrited Customer,50,F,1,Graduate,Single,Less than $40K,36,1,3,4,2422.0,502,1920.0,0.29349425964085957,2548,46,0.1303177167474421,0.20700000000000002,1,0,0,0,Low,Medium
721111233,Existing Customer,52,M,2,Graduate,Married,$80K - $120K,43,6,3,3,11964.0,800,11164.0,0.28083603179275834,4853,85,0.22832525578890686,0.067,1,0,0,0,Low,High
718866633,Existing Customer,46,M,2,College,Married,$80K - $120K,36,5,4,2,33142.0,0,33142.0,0.249043273476597,4347,63,0.15481960150780832,0.0,1,0,0,0,High,Medium
719100633,Existing Customer,40,M,2,High School,Single,$120K +,36,3,4,2,34516.0,1436,33080.0,0.20253164556962028,3564,73,0.22213247172859454,0.042,0,0,0,1,High,Low
789328083,Attrited Customer,42,F,4,High School,Married,Less than $40K,32,6,3,3,3454.0,0,3454.0,0.2537533117456579,2826,39,0.16828217555196556,0.0,1,0,0,0,Low,Low
822905058,Existing Customer,29,F,2,Graduate,Married,Less than $40K,25,6,3,2,2732.0,1746,986.0,0.30261995878716513,4702,85,0.2075928917609047,0.639,1,0,0,0,Low,Low
816549933,Existing Customer,50,M,4,High School,Divorced,$80K - $120K,45,4,2,2,1687.0,992,695.0,0.21224609949955842,4342,82,0.21082390953150246,0.588,1,0,0,0,Low,Medium
716421633,Attrited Customer,43,F,3,Graduate,Married,Less than $40K,36,4,2,4,3523.0,0,3523.0,0.2864292022372682,3174,44,0.05977382875605816,0.0,1,0,0,0,Low,Low
712667958,Existing Customer,40,M,4,Uneducated,Single,$120K +,36,4,3,2,5773.0,2024,3749.0,0.2876067118045334,3732,71,0.2617124394184168,0.35100000000000003,1,0,0,0,Low,Low
819979458,Existing Customer,35,F,3,Doctorate,Married,Less than $40K,30,5,2,2,3976.0,1789,2187.0,0.27406535178098324,4419,75,0.22320947765212712,0.45,1,0,0,0,Low,Low
708100533,Existing Customer,55,F,3,College,Single,Less than $40K,36,3,3,3,2679.0,2277,402.0,0.21666176037680307,4943,85,0.1978998384491115,0.85,1,0,0,0,Low,High
802867683,Existing Customer,53,F,2,High School,Single,$40K - $60K,47,5,2,3,1536.0,728,808.0,0.17780394465705032,4133,78,0.14243403338718363,0.47400000000000003,1,0,0,0,Low,High
711893358,Existing Customer,46,M,5,High School,Married,$40K - $60K,37,6,2,1,2375.0,1196,1179.0,0.18869590815425377,4087,66,0.22428648357565967,0.504,1,0,0,0,Low,Medium
785410158,Existing Customer,50,F,3,High School,Married,Less than $40K,42,4,3,3,2719.0,0,2719.0,0.23373564910214897,4172,65,0.26117393645665055,0.0,1,0,0,0,Low,Medium
718596858,Existing Customer,53,F,4,Graduate,Divorced,$40K - $60K,45,5,3,1,3369.0,2424,945.0,0.24286134824845454,5220,78,0.15939687668282176,0.72,1,0,0,0,Low,High
708338958,Existing Customer,58,F,1,Graduate,Single,Less than $40K,36,5,1,1,3173.0,1713,1460.0,0.17927583161613186,3797,75,0.2116316639741519,0.54,1,0,0,0,Low,High
789662283,Attrited Customer,50,F,3,High School,Married,Less than $40K,33,3,3,4,2140.0,0,2140.0,0.225198704739476,2915,50,0.08508346795907379,0.0,1,0,0,0,Low,Medium
712805658,Existing Customer,56,F,3,Uneducated,Single,Less than $40K,46,4,3,2,2258.0,0,2258.0,0.18163085075066235,4803,72,0.19224555735056542,0.0,1,0,0,0,Low,High
815598858,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,43,5,1,1,2423.0,1779,644.0,0.14807182808360317,4035,74,0.21674744211093164,0.734,1,0,0,0,Low,Medium
779412783,Existing Customer,55,F,1,High School,Single,Less than $40K,37,4,3,3,2376.0,1969,407.0,0.23196938475125112,4301,79,0.27625201938610666,0.8290000000000001,1,0,0,0,Low,High
780036483,Existing Customer,38,M,1,Graduate,Single,Less than $40K,28,4,5,2,1690.0,1459,231.0,0.1963497203414778,3928,69,0.17312870220786217,0.863,1,0,0,0,Low,Low
711527508,Attrited Customer,46,F,3,High School,Married,$40K - $60K,34,2,3,2,8583.0,0,8583.0,0.10538710627023844,1794,31,0.0786214324178783,0.0,1,0,0,0,Low,Medium
720768258,Existing Customer,52,F,3,Graduate,Single,Less than $40K,34,5,2,1,2996.0,2147,849.0,0.14807182808360317,4724,66,0.19843834141087777,0.717,1,0,0,0,Low,High
714075708,Existing Customer,48,M,4,Uneducated,Divorced,$80K - $120K,38,4,3,1,34516.0,1426,33090.0,0.18280836031792758,4814,71,0.18578352180937,0.041,0,1,0,0,High,Medium
787505133,Attrited Customer,36,M,3,College,Married,$120K +,24,2,2,3,11316.0,1599,9717.0,0.20989108036502796,2595,49,0.0971997845988153,0.14100000000000001,1,0,0,0,Low,Low
712241433,Existing Customer,38,F,0,High School,Single,Less than $40K,30,4,2,1,1438.3,1003,435.3,0.18516337945245806,4247,84,0.19224555735056542,0.6970000000000001,1,0,0,0,Low,Low
807990108,Existing Customer,44,M,1,Uneducated,Divorced,$120K +,39,3,2,3,11362.0,0,11362.0,0.19664409773329408,3197,61,0.15185783521809373,0.0,1,0,0,0,Low,Medium
708807483,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,45,5,2,3,9117.0,1259,7858.0,0.2590521047983515,3837,75,0.18982229402261713,0.138,1,0,0,0,Low,High
714733908,Existing Customer,51,M,2,High School,Married,$60K - $80K,37,6,6,3,8787.0,1087,7700.0,0.28672357962908446,4537,75,0.34275713516424344,0.124,1,0,0,0,Low,High
721067658,Existing Customer,40,M,4,Graduate,Married,$60K - $80K,36,6,1,3,27436.0,642,26794.0,0.20753606123049748,4051,81,0.20490037695207325,0.023,0,0,0,1,High,Low
788997408,Existing Customer,65,F,2,Doctorate,Single,Less than $40K,53,6,3,2,2195.0,1917,278.0,0.15749190462172505,4205,65,0.16828217555196556,0.873,1,0,0,0,Low,High
719835033,Existing Customer,46,M,4,College,Married,$80K - $120K,34,5,3,2,13734.0,568,13166.0,0.21165734471592582,4283,67,0.23182552504038773,0.041,1,0,0,0,Medium,Medium
771854808,Existing Customer,45,M,4,Graduate,Married,$60K - $80K,34,6,2,3,2731.0,1868,863.0,0.15690314983809245,3915,66,0.17501346257404418,0.684,1,0,0,0,Low,Medium
717299958,Existing Customer,49,M,3,Graduate,Single,$80K - $120K,45,3,2,0,2453.0,1534,919.0,0.23108625257580218,4185,66,0.2110931610123856,0.625,1,0,0,0,Low,Medium
713019783,Existing Customer,41,F,3,High School,Married,$40K - $60K,35,3,3,3,2644.0,1794,850.0,0.2540476891374742,4081,72,0.21540118470651592,0.679,1,0,0,0,Low,Low
770968383,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,28,3,2,3,34516.0,825,33691.0,0.18133647335884603,2022,52,0.1973613354873452,0.024,0,0,0,1,High,Low
709747308,Existing Customer,41,M,5,Graduate,Married,$60K - $80K,36,4,4,3,4575.0,1344,3231.0,0.13541360023550192,4726,64,0.1510500807754443,0.294,1,0,0,0,Low,Low
801366783,Existing Customer,51,F,1,College,Single,Less than $40K,45,3,3,2,4860.0,1772,3088.0,0.1651457168089491,4329,80,0.2315562735595046,0.365,1,0,0,0,Low,High
798786333,Existing Customer,46,F,2,Graduate,Married,Less than $40K,40,6,4,2,1438.3,510,928.3,0.20930232558139533,3399,66,0.2110931610123856,0.355,1,0,0,0,Low,Medium
715117008,Existing Customer,39,M,5,Uneducated,Married,$40K - $60K,36,4,2,3,1438.3,0,1438.3,0.19929349425964088,4596,82,0.20059235325794295,0.0,1,0,0,0,Low,Low
713944833,Existing Customer,46,M,5,Uneducated,Single,$60K - $80K,36,3,3,2,24512.0,766,23746.0,0.14983809243450102,4561,78,0.09908454496499731,0.031,1,0,0,0,High,Medium
713569158,Attrited Customer,43,F,3,High School,Single,$40K - $60K,34,1,3,2,1654.0,1474,180.0,0.17250515160435678,2086,47,0.16720516962843296,0.891,1,0,0,0,Low,Low
713037333,Existing Customer,63,M,1,Graduate,Single,$80K - $120K,55,6,1,2,21430.0,0,21430.0,0.15042684721813365,3561,57,0.18201400107700594,0.0,1,0,0,0,Medium,High
718267233,Existing Customer,50,M,1,Graduate,Married,$120K +,38,4,3,3,34516.0,1915,32601.0,0.18398586988519283,3828,65,0.35568120624663435,0.055,0,0,0,1,High,Medium
709736658,Existing Customer,37,M,4,Uneducated,Married,$40K - $60K,27,6,3,2,1438.3,759,679.3,0.2525758021783927,4446,86,0.1938610662358643,0.528,1,0,0,0,Low,Low
710929233,Existing Customer,33,F,2,Doctorate,Single,Less than $40K,36,5,2,3,2800.0,1559,1241.0,0.1760376803061525,4253,83,0.18686052773290257,0.557,1,0,0,0,Low,Low
714290583,Existing Customer,44,M,4,Post-Graduate,Married,$60K - $80K,36,3,2,2,3117.0,1400,1717.0,0.2687665587282897,4391,85,0.2178244480344642,0.449,1,0,0,0,Low,Medium
717972408,Existing Customer,44,M,2,Uneducated,Married,$80K - $120K,34,6,3,3,2558.0,2016,542.0,0.23726817780394469,3792,78,0.13462574044157244,0.788,1,0,0,0,Low,Medium
718626033,Attrited Customer,47,M,3,High School,Married,$60K - $80K,39,2,3,2,10061.0,0,10061.0,0.2316750073594348,2802,52,0.14243403338718363,0.0,1,0,0,0,Low,Medium
709888383,Existing Customer,47,F,3,Graduate,Married,Less than $40K,36,3,1,2,3147.0,2453,694.0,0.21901677951133353,4465,82,0.25632740980075397,0.779,1,0,0,0,Low,Medium
719549508,Existing Customer,49,F,4,Graduate,Single,Less than $40K,40,4,2,2,2712.0,1686,1026.0,0.23285251692670003,4678,74,0.1733979536887453,0.622,1,0,0,0,Low,Medium
718670808,Existing Customer,59,F,0,College,Married,Less than $40K,51,6,1,0,1438.3,0,1438.3,0.2104798351486606,4817,81,0.1852450188476037,0.0,1,0,0,0,Low,High
718211208,Existing Customer,39,M,3,High School,Married,$120K +,36,6,3,2,3281.0,1682,1599.0,0.16985575507800998,4109,69,0.13462574044157244,0.513,1,0,0,0,Low,Low
712578933,Attrited Customer,35,F,5,High School,Married,$40K - $60K,25,3,2,6,1438.3,0,1438.3,0.2246099499558434,2500,44,0.1392030156165859,0.0,1,0,0,0,Low,Low
709343433,Existing Customer,39,F,2,Graduate,Single,Less than $40K,26,5,3,3,2469.0,1826,643.0,0.19605534294966148,3837,74,0.19413031771674746,0.74,1,0,0,0,Low,Low
719006508,Existing Customer,34,M,2,Graduate,Married,$60K - $80K,36,5,1,3,2763.0,1913,850.0,0.1760376803061525,4136,69,0.1529348411416263,0.6920000000000001,1,0,0,0,Low,Low
721287183,Existing Customer,49,F,2,Uneducated,Married,Less than $40K,35,5,2,3,2081.0,0,2081.0,0.29555490138357376,4863,87,0.19009154550350027,0.0,1,0,0,0,Low,Medium
709080783,Existing Customer,56,F,1,Graduate,Single,Less than $40K,38,4,1,3,1737.0,0,1737.0,0.28054165440094203,4723,78,0.16828217555196556,0.0,1,0,0,0,Low,High
719073483,Attrited Customer,45,M,3,Uneducated,Married,$80K - $120K,38,3,3,3,9234.0,0,9234.0,0.18516337945245806,2586,44,0.06919763058696823,0.0,1,0,0,0,Low,Medium
715372083,Existing Customer,37,F,1,Graduate,Single,Less than $40K,36,3,3,3,2684.0,0,2684.0,0.19428907859876363,4796,85,0.170974690360797,0.0,1,0,0,0,Low,Low
780034083,Existing Customer,48,F,3,High School,Married,$40K - $60K,38,3,2,2,2151.0,0,2151.0,0.2246099499558434,4604,86,0.1938610662358643,0.0,1,0,0,0,Low,Medium
794581533,Existing Customer,52,M,2,College,Single,$60K - $80K,37,4,3,3,2749.0,1380,1369.0,0.27583161613188106,3882,90,0.20597738287560582,0.502,1,0,0,0,Low,High
710013258,Existing Customer,44,F,3,High School,Single,Less than $40K,31,3,2,2,1980.0,823,1157.0,0.25345893435384165,4467,69,0.18389876144318795,0.41600000000000004,1,0,0,0,Low,Medium
719084358,Attrited Customer,55,F,1,Graduate,Married,Less than $40K,46,6,4,3,4232.0,0,4232.0,0.2584633500147189,2312,37,0.16397415185783523,0.0,1,0,0,0,Low,High
789173958,Existing Customer,45,F,2,Graduate,Married,Less than $40K,34,4,1,2,1438.3,877,561.3,0.2187224021195172,4283,76,0.16612816370490038,0.61,1,0,0,0,Low,Medium
712434708,Attrited Customer,52,F,3,High School,Married,Less than $40K,39,5,3,2,3302.0,2517,785.0,0.20753606123049748,2682,47,0.13893376413570277,0.762,1,0,0,0,Low,High
708412758,Attrited Customer,33,F,3,Graduate,Single,Less than $40K,36,5,2,3,1457.0,0,1457.0,0.19929349425964088,2200,45,0.09800753904146474,0.0,1,0,0,0,Low,Low
717147708,Existing Customer,44,M,2,Uneducated,Divorced,$60K - $80K,34,6,3,2,3650.0,1270,2380.0,0.23314689431851635,4250,81,0.2501346257404416,0.34800000000000003,1,0,0,0,Low,Medium
713158083,Attrited Customer,56,M,2,High School,Single,$120K +,46,2,4,4,7327.0,0,7327.0,0.1760376803061525,2185,41,0.23263327948303716,0.0,1,0,0,0,Low,High
771037008,Existing Customer,46,M,1,Uneducated,Married,$80K - $120K,33,3,1,2,13324.0,0,13324.0,0.2699440682955549,4245,76,0.2692514808831449,0.0,1,0,0,0,Medium,Medium
708559533,Existing Customer,40,M,1,Uneducated,Married,$80K - $120K,36,6,3,2,1770.0,584,1186.0,0.2078304386223138,4442,83,0.22724824986537426,0.33,1,0,0,0,Low,Low
772143333,Existing Customer,46,F,2,High School,Single,Less than $40K,35,6,3,3,2170.0,1498,672.0,0.18840153076243746,4569,79,0.23721055465805063,0.6900000000000001,1,0,0,0,Low,Medium
771942333,Existing Customer,65,M,1,College,Single,Less than $40K,54,5,2,2,5363.0,1309,4054.0,0.1689726229025611,3855,63,0.18928379106085086,0.244,1,0,0,0,Low,High
755247108,Existing Customer,50,F,2,Doctorate,Single,Less than $40K,43,4,1,0,3206.0,0,3206.0,0.18575213423609066,4731,82,0.2213247172859451,0.0,1,0,0,0,Low,Medium
713858733,Existing Customer,61,F,0,Post-Graduate,Married,$40K - $60K,53,4,3,2,2566.0,2164,402.0,0.1701501324698263,4344,73,0.17743672590199247,0.843,1,0,0,0,Low,High
717129333,Existing Customer,35,F,2,Graduate,Married,$40K - $60K,25,3,1,2,1438.3,0,1438.3,0.21901677951133353,4434,73,0.21001615508885302,0.0,1,0,0,0,Low,Low
716924958,Attrited Customer,65,F,2,Graduate,Single,Less than $40K,56,3,0,3,6812.0,1926,4886.0,0.21636738298498676,2288,48,0.20947765212708672,0.28300000000000003,1,0,0,0,Low,High
719614758,Existing Customer,45,F,4,Graduate,Single,$40K - $60K,34,3,2,2,2700.0,1977,723.0,0.23579629084486312,4984,75,0.2915993537964459,0.732,1,0,0,0,Low,Medium
771500358,Existing Customer,43,F,2,Uneducated,Divorced,Less than $40K,31,5,3,1,4332.0,1313,3019.0,0.19752722990874302,4093,84,0.22240172320947768,0.303,1,0,0,0,Low,Low
715060158,Existing Customer,41,F,4,Graduate,Single,Less than $40K,26,5,2,2,1783.0,1282,501.0,0.14836620547541948,3853,76,0.16612816370490038,0.719,1,0,0,0,Low,Low
779725833,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,26,4,3,2,11761.0,1775,9986.0,0.2722990874300854,4946,73,0.18793753365643515,0.151,1,0,0,0,Low,Low
716592558,Existing Customer,52,F,1,High School,Single,Less than $40K,36,3,3,3,2340.0,1101,1239.0,0.22549308213129232,4501,68,0.18847603661820142,0.47100000000000003,1,0,0,0,Low,High
771020133,Existing Customer,45,F,5,Uneducated,Single,Less than $40K,32,3,3,0,2859.0,1776,1083.0,0.23255813953488375,4440,79,0.20355411954765754,0.621,1,0,0,0,Low,Medium
709153008,Existing Customer,37,M,3,High School,Married,$40K - $60K,36,3,3,3,2523.0,2481,42.0,0.21901677951133353,4683,76,0.18551427032848683,0.983,1,0,0,0,Low,Low
713394858,Existing Customer,48,M,2,Post-Graduate,Married,$40K - $60K,34,4,2,2,4776.0,0,4776.0,0.18428024727700912,4581,60,0.16747442110931612,0.0,1,0,0,0,Low,Medium
721175283,Existing Customer,59,F,1,Graduate,Married,Less than $40K,36,3,1,1,2697.0,1410,1287.0,0.2722990874300854,4489,58,0.19009154550350027,0.523,1,0,0,0,Low,High
715503558,Existing Customer,57,F,3,High School,Married,Less than $40K,36,6,2,3,3542.0,2417,1125.0,0.20223726817780396,4127,71,0.1289714593430264,0.682,1,0,0,0,Low,High
819943458,Attrited Customer,57,M,3,Graduate,Single,$120K +,52,6,4,3,34516.0,1000,33516.0,0.20429790992051813,1777,37,0.14593430263866453,0.029,1,0,0,0,High,High
772073508,Attrited Customer,52,F,1,College,Single,Less than $40K,41,5,3,6,1764.0,0,1764.0,0.24256697085663823,2740,47,0.0923532579429187,0.0,1,0,0,0,Low,High
721351983,Attrited Customer,43,F,4,Uneducated,Married,Less than $40K,36,5,3,3,3492.0,2517,975.0,0.17662643508978512,2510,47,0.16720516962843296,0.721,1,0,0,0,Low,Low
714477408,Attrited Customer,36,F,3,High School,Married,Less than $40K,36,3,3,3,2977.0,1340,1637.0,0.14924933765086842,2201,39,0.092891760904685,0.45,1,0,0,0,Low,Low
718471758,Existing Customer,49,M,4,Doctorate,Single,$60K - $80K,37,5,2,2,30976.0,2051,28925.0,0.20135413600235502,3193,69,0.19520732364028004,0.066,0,0,0,1,High,Medium
711607833,Existing Customer,43,M,5,High School,Married,$60K - $80K,36,5,2,1,2810.0,2384,426.0,0.252870179570209,4875,97,0.2057081313947227,0.848,1,0,0,0,Low,Low
719277033,Existing Customer,44,M,3,High School,Single,$40K - $60K,34,5,3,1,8997.0,708,8289.0,0.17250515160435678,4558,62,0.18201400107700594,0.079,1,0,0,0,Low,Medium
813905508,Existing Customer,57,F,3,Uneducated,Single,Less than $40K,52,4,3,3,2002.0,1188,814.0,0.18545775684427437,3735,73,0.17743672590199247,0.593,1,0,0,0,Low,High
719761458,Existing Customer,55,M,4,Post-Graduate,Single,$60K - $80K,36,3,2,1,4998.0,1626,3372.0,0.20459228731233442,4329,61,0.18686052773290257,0.325,1,0,0,0,Low,High
708222558,Existing Customer,37,F,2,Post-Graduate,Married,Less than $40K,36,6,2,3,2310.0,1513,797.0,0.20076538121872242,4191,77,0.22428648357565967,0.655,1,0,0,0,Low,Low
713937558,Existing Customer,54,F,2,High School,Married,$40K - $60K,36,3,3,3,3892.0,0,3892.0,0.21725051516043567,4318,74,0.2051696284329564,0.0,1,0,0,0,Low,High
709603608,Existing Customer,34,M,3,Uneducated,Married,$60K - $80K,25,6,1,1,2345.0,1643,702.0,0.1995878716514572,4634,69,0.17312870220786217,0.7010000000000001,1,0,0,0,Low,Low
804661083,Existing Customer,50,M,0,Graduate,Single,$80K - $120K,45,3,2,2,2135.0,1506,629.0,0.25993523697380044,4821,77,0.191437802907916,0.705,1,0,0,0,Low,Medium
718420308,Existing Customer,50,F,2,High School,Married,Less than $40K,36,3,1,3,3397.0,1658,1739.0,0.21312923167500736,4208,75,0.2116316639741519,0.488,1,0,0,0,Low,Medium
714046608,Existing Customer,49,M,0,Doctorate,Married,$60K - $80K,39,5,6,3,19719.0,1395,18324.0,0.16632322637621433,3572,73,0.1987075928917609,0.07100000000000001,1,0,0,0,Medium,Medium
718497033,Existing Customer,52,M,1,High School,Married,$120K +,36,5,3,3,31733.0,0,31733.0,0.21636738298498676,3723,53,0.20651588583737213,0.0,1,0,0,0,High,High
711801933,Attrited Customer,54,F,4,High School,Single,$40K - $60K,36,3,3,4,1438.3,0,1438.3,0.18869590815425377,2092,42,0.18309100700053854,0.0,1,0,0,0,Low,High
716282208,Attrited Customer,54,F,2,Post-Graduate,Married,Less than $40K,48,3,6,3,1638.0,0,1638.0,0.047983514866058286,1702,36,0.03365643511039311,0.0,1,0,0,0,Low,High
789076083,Existing Customer,50,F,3,High School,Single,Less than $40K,38,6,3,2,2775.0,1475,1300.0,0.25139829261112745,4608,84,0.17420570813139474,0.532,1,0,0,0,Low,Medium
714045783,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,29,2,2,6,2547.0,1965,582.0,0.15749190462172505,2160,46,0.09504577275175013,0.771,1,0,0,0,Low,Low
721092783,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,36,6,3,1,19838.0,1290,18548.0,0.173682661171622,3982,68,0.15643511039310717,0.065,1,0,0,0,Medium,Medium
720243933,Attrited Customer,47,M,2,Uneducated,Married,$60K - $80K,32,1,3,6,1789.0,0,1789.0,0.18751839858698852,2784,49,0.15643511039310717,0.0,1,0,0,0,Low,Medium
818502708,Existing Customer,51,F,1,Uneducated,Single,$40K - $60K,46,5,3,2,2284.0,1674,610.0,0.2307918751839859,4885,86,0.22347872913301026,0.733,1,0,0,0,Low,High
712942308,Existing Customer,42,M,3,Doctorate,Single,$60K - $80K,36,6,1,3,11535.0,1527,10008.0,0.19546658816602885,3730,67,0.19332256327409802,0.132,1,0,0,0,Low,Low
714708183,Existing Customer,58,M,2,High School,Single,$60K - $80K,49,4,3,3,30186.0,0,30186.0,0.17839269944068295,4070,74,0.1545503500269252,0.0,0,0,0,1,High,High
787501758,Existing Customer,51,F,3,High School,Single,Less than $40K,39,5,2,1,4038.0,1237,2801.0,0.17957020900794818,4188,68,0.14674205708131396,0.306,1,0,0,0,Low,High
714990633,Existing Customer,56,M,4,Graduate,Single,$80K - $120K,36,5,3,2,2078.0,1696,382.0,0.1654400942007654,4382,82,0.21082390953150246,0.8160000000000001,1,0,0,0,Low,High
714652383,Existing Customer,51,F,4,Graduate,Married,Less than $40K,36,5,3,2,1571.0,0,1571.0,0.2619958787165146,4580,74,0.284329563812601,0.0,1,0,0,0,Low,High
788776008,Existing Customer,43,M,3,College,Married,$80K - $120K,24,6,3,1,4726.0,1161,3565.0,0.20547541948778336,4683,91,0.24124932687129783,0.246,1,0,0,0,Low,Low
719354433,Existing Customer,48,M,1,College,Single,$80K - $120K,36,6,3,3,34516.0,1629,32887.0,0.23991757433029146,4042,78,0.15939687668282176,0.047,0,0,0,1,High,Medium
709368483,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,45,5,2,1,1438.3,0,1438.3,0.2687665587282897,4323,77,0.15374259558427575,0.0,1,0,0,0,Low,High
716272158,Attrited Customer,41,F,3,College,Married,$40K - $60K,15,5,3,4,4312.0,2517,1795.0,0.2181336473358846,2693,56,0.11739364566505117,0.584,1,0,0,0,Low,Low
717073308,Existing Customer,44,F,3,College,Married,Less than $40K,31,5,6,2,2679.0,727,1952.0,0.2631733882837798,4804,78,0.21917070543887995,0.271,1,0,0,0,Low,Medium
